0,328802,123841,844964,167415,595657,62670,732626,443576,87582,41949,178175,145442,760979,390405,303212,581268,444388,523470,470529,536676,102782,43814,537667,667534,960885,717976,287691,399680,842852,682441,274356,848274,540484,252878,884105,614411,203074,986720,302368,601827,759486,927875,905580,374354,344833,946439,532162,74714,286134,973465,467723,839871,255427,444761,903695,456470,427047,606011,511208,17100,865020,27095,728041,644494,919388,828886,598256,435800,212275,828241,998419,784580,498222,221004,599262,737357,716477,403725,141704,542740,842414,991040,601797,968306,842264,820094,420893,12631,815315,887651,422940,437560,189769,627064,204442,787504,843028,102057,355970,877218,220516,615417,848851,965520,374588,832269,891944,398612,464788,653494,399960,627434,55196,592099,766793,107112,347135,818605,427884,733981,489850,852782,762632,512462,364016,283226,28206,744973
0,93.6396000431673,93.05809106860087,93.62738115516129,92.99355718169427,93.22594917447375,92.35757427577524,93.43898225649865,94.15205599751233,93.85172262430389,93.8964317103988,93.35367997177394,91.95715301513074,94.43574929253407,94.67140026293525,92.93995258211501,93.850920124308,93.95266718406138,94.31292588816063,94.67753057994834,94.27319880737814,94.10243744748415,94.16098243362079,94.48880047647933,94.08459106285372,94.58332104045722,94.60379414194068,94.31330478775915,94.42133351916112,94.3824992799691,94.42579642486908,94.34536159517661,93.84127404738295,94.41510846847373,94.58619065573018,94.68272859876244,94.29179769900861,94.25243632552318,94.67600736669038,94.59894329602248,94.54355863142692,94.43186905011697,94.64318915931989,94.06682054126199,94.3006036754288,94.41467056152179,94.3021674619418,94.39457155189416,93.9429336255847,94.61051962282039,94.50829725033616,94.63544625937794,94.36702101702902,94.66456222401581,94.33552029250826,94.66545498544328,94.39877153270172,94.19010119617617,93.67979545646146,93.82246334194033,94.45131728278315,94.30357967954455,94.61176736812729,94.4368331653,93.93701815140655,94.3239541427309,94.44041591739264,94.68502902365185,94.72153229680538,94.76218992262338,94.55745184492186,94.57782189737325,94.49545808935783,94.65130337259868,94.55832669003051,94.71675883761742,94.62547185461004,94.70947724691018,94.555889137166,94.63097723276677,94.80677071160092,94.46751156165041,94.67680165224553,94.2846951522743,94.20887682900688,94.43155955068215,94.55624849222971,94.47686906998534,94.49985598965607,94.39498534215232,94.44172440915897,94.51581772748726,94.3332749881167,94.55968386157642,94.5943084188788,94.29290611877916,94.55898409729579,94.68849569311166,94.71905962627316,94.49885821569309,94.45889577836286,94.70083393863223,94.7336898494812,94.61936026144919,94.43367627784242,94.48005197587335,94.73824370474793,94.67765352161177,94.49714205695564,94.43621032574532,94.44531308965803,94.53693923170891,94.72224178833669,94.62491788899466,94.62618490938313,94.23575651895104,94.2458077363581,94.69764947837355,94.51758758147916,93.94743270957335,94.617923201906,94.39488406646811,94.57982058685865,94.4373939843607,94.36255557792751,94.57940398597806,94.36814172838523,94.7992279862052,94.46563985770004
0,0.09203888475894928,0.09093762189149857,0.4778554439544678,0.4684698283672333,0.43393492698669434,0.4323487877845764,0.37665924429893494,0.3761439919471741,0.5083415508270264,0.5029652714729309,0.5012671947479248,0.4983735680580139,0.9395401477813721,0.8962512016296387,0.5550719499588013,0.5539602637290955,0.3580310344696045,0.3572434186935425,0.3495897352695465,0.3431284725666046,0.34277287125587463,0.34129640460014343,0.34041139483451843,0.33669689297676086,0.37464961409568787,0.3740973472595215,0.34977811574935913,0.3339046537876129,0.33327382802963257,0.3304854929447174,0.3279225528240204,0.3245980143547058,0.2844075858592987,0.2828564941883087,0.2797059416770935,0.2771902084350586,0.26431354880332947,0.2587266266345978,0.2586813271045685,0.2572289705276489,0.2571663558483124,0.255646675825119,0.2529015839099884,0.25247713923454285,0.25170353055000305,0.24951916933059692,0.248115673661232,0.24621042609214783,0.2542535364627838,0.23187606036663055,0.228805810213089,0.22739142179489136,0.2267688512802124,0.21505337953567505,0.20394077897071838,0.2024766057729721,0.20099377632141113,0.2004445493221283,0.19870996475219727,0.19341427087783813,0.19289323687553406,0.18974092602729797,0.18829278647899628,0.18745361268520355
1,771764,918311,679514,74870,583088,696568,638862,666002,249004,363549,89747,280494,892364,622775,453340,851025,222617,12019,173876,859489,938775,322713,835993,690582,390405,587210,784382,633522,843028,442954,809794,117124,435800,986720,255960,6717,55196,754183,684843,919388,3731,601632,152922,522465,750559,111708,590789,380717,158534,498222,14983,437924,467723,467125,365982,542740,850853,270577,416536,133740,445766,305351,98828,165610,627434,884105,505812,398612,891944,374588,985715,881821,399960,730657,887411,102057,724506,503482,848851,850354,917423,432578,818971,269350,34147,930717,428834,903355,956118,446273,221110,117501,194583,721536,398481,565877,614411,919848,717976,877218,655646,84080,259289,591333,199401,129971,900591,593534,470529,455042,728041,392711,96781,491122,949476,480405,621117,446069,179471,805771,802058,502602,649982,174537,579879,130135,332853,981182
1,93.24811687368154,93.79012938686863,93.18767130797688,93.181597846159,93.97375422383644,94.02971571504044,93.93813213910617,91.80815252681462,94.2303572494848,94.08652525609399,92.78226790609824,91.52789959676701,94.2280241940992,94.49824756990019,94.11741643119706,94.2949256565287,94.45093427263447,94.50581882911258,93.86381327733027,94.160381765899,93.09527689088598,93.82062931207071,94.12371166140917,93.47355664488637,94.67140026293525,94.52892750473549,93.96128310309412,94.08551788371108,94.68849569311166,94.50996070148572,93.23414501381168,94.25187989495667,94.72153229680538,94.67600736669038,94.4373941472874,94.56095832400622,94.62491788899466,94.57005802805058,93.96604167021984,94.3239541427309,94.16190841038238,94.02588742093381,94.13016246618525,94.3240773526468,94.3939730751166,94.0113478132887,94.3442675957427,94.36873043557274,94.43110197854396,94.65130337259868,94.5377236450121,94.51660706543568,94.63544625937794,94.69184995398123,94.33685045002447,94.80677071160092,94.33543394788853,94.6629514030727,94.40804548609142,94.27226070807515,93.81135550121998,94.48832671058973,94.29370431182245,94.36883924240902,94.72224178833669,94.68272859876244,94.58677290467003,94.49714205695564,94.67765352161177,94.48005197587335,94.55598366083792,94.5021875064152,94.53693923170891,94.57141099675285,94.53398132134691,94.71905962627316,94.58130757284378,94.17910391371657,94.61936026144919,94.5486295499999,93.51152590514246,94.44739715189374,94.70923339161352,94.37407920717564,94.3703385709715,94.18524281316932,94.13585097995532,94.42782767740235,94.33742086037587,94.2438500250379,94.4569545794837,94.27201629727129,94.18952089673925,94.30263325276617,94.2181150699709,94.29851253544679,94.29179769900861,94.53290120151051,94.60379414194068,94.45889577836286,94.39307437844721,94.7880751186667,94.52007476895524,94.6640001993469,94.46254984972485,94.61631524839092,94.61244650144495,94.66618943187619,94.67753057994834,94.6049165732793,94.4368331653,94.62055490725956,94.53277767601202,94.64084092888108,94.4941769059552,94.41552309550613,94.56393789623428,94.04434766506807,94.39361812287557,94.58877082419302,94.3751836942989,94.46113100657455,94.30527815565539,94.29324675001793,94.58008376386758,94.41747460674972,94.30773998503197,94.61426256651878
1,0.09244401752948761,0.09207619726657867,0.6102699041366577,0.6042947769165039,0.7373574376106262,0.6869645714759827,1.110445499420166,1.092336654663086,0.6678275465965271,0.6378616094589233,0.6247085928916931,0.6188673973083496,0.5935714244842529,0.5520098209381104,0.5628257393836975,0.5070008635520935,0.7441012859344482,0.7136648893356323,0.7101128697395325,0.7010084986686707,0.6983399987220764,0.6944239139556885,0.6818152666091919,0.6711145043373108,0.4955569803714752,0.468728631734848,0.4449840486049652,0.4327562749385834,0.41213616728782654,0.40614742040634155,0.3986343443393707,0.3955015242099762,0.30963966250419617,0.29490259289741516,0.28319498896598816,0.279440313577652,0.2775171995162964,0.2766915261745453,0.2766508162021637,0.27528056502342224,0.27192750573158264,0.2662014663219452,0.26504215598106384,0.2639748156070709,0.2638208866119385,0.2618880271911621,0.26154348254203796,0.25770819187164307,0.42223483324050903,0.3659806251525879,0.3575216829776764,0.34180742502212524,0.3385087549686432,0.3227250874042511,0.3127395212650299,0.30291733145713806,0.30026713013648987,0.29664766788482666,0.295636922121048,0.29434841871261597,0.2942483127117157,0.2937406599521637,0.2911349833011627,0.2861635982990265
0,328802,123841,844964,167415,595657,62670,732626,443576,87582,41949,178175,145442,760979,390405,303212,581268,444388,523470,470529,536676,102782,43814,537667,667534,960885,717976,287691,399680,842852,682441,274356,848274,540484,252878,884105,614411,203074,986720,302368,601827,759486,927875,905580,374354,344833,946439,532162,74714,286134,973465,467723,839871,255427,444761,903695,456470,427047,606011,511208,17100,865020,27095,728041,644494,919388,828886,598256,435800,212275,828241,998419,784580,498222,221004,599262,737357,716477,403725,141704,542740,842414,991040,601797,968306,842264,820094,420893,12631,815315,887651,422940,437560,189769,627064,204442,787504,843028,102057,355970,877218,220516,615417,848851,965520,374588,832269,891944,398612,464788,653494,399960,627434,55196,592099,766793,107112,347135,818605,427884,733981,489850,852782,762632,512462,364016,283226,28206,744973
0,93.6396000431673,93.05809106860087,93.62738115516129,92.99355718169427,93.22594917447375,92.35757427577524,93.43898225649865,94.15205599751233,93.85172262430389,93.8964317103988,93.35367997177394,91.95715301513074,94.43574929253407,94.67140026293525,92.93995258211501,93.850920124308,93.95266718406138,94.31292588816063,94.67753057994834,94.27319880737814,94.10243744748415,94.16098243362079,94.48880047647933,94.08459106285372,94.58332104045722,94.60379414194068,94.31330478775915,94.42133351916112,94.3824992799691,94.42579642486908,94.34536159517661,93.84127404738295,94.41510846847373,94.58619065573018,94.68272859876244,94.29179769900861,94.25243632552318,94.67600736669038,94.59894329602248,94.54355863142692,94.43186905011697,94.64318915931989,94.06682054126199,94.3006036754288,94.41467056152179,94.3021674619418,94.39457155189416,93.9429336255847,94.61051962282039,94.50829725033616,94.63544625937794,94.36702101702902,94.66456222401581,94.33552029250826,94.66545498544328,94.39877153270172,94.19010119617617,93.67979545646146,93.82246334194033,94.45131728278315,94.30357967954455,94.61176736812729,94.4368331653,93.93701815140655,94.3239541427309,94.44041591739264,94.68502902365185,94.72153229680538,94.76218992262338,94.55745184492186,94.57782189737325,94.49545808935783,94.65130337259868,94.55832669003051,94.71675883761742,94.62547185461004,94.70947724691018,94.555889137166,94.63097723276677,94.80677071160092,94.46751156165041,94.67680165224553,94.2846951522743,94.20887682900688,94.43155955068215,94.55624849222971,94.47686906998534,94.49985598965607,94.39498534215232,94.44172440915897,94.51581772748726,94.3332749881167,94.55968386157642,94.5943084188788,94.29290611877916,94.55898409729579,94.68849569311166,94.71905962627316,94.49885821569309,94.45889577836286,94.70083393863223,94.7336898494812,94.61936026144919,94.43367627784242,94.48005197587335,94.73824370474793,94.67765352161177,94.49714205695564,94.43621032574532,94.44531308965803,94.53693923170891,94.72224178833669,94.62491788899466,94.62618490938313,94.23575651895104,94.2458077363581,94.69764947837355,94.51758758147916,93.94743270957335,94.617923201906,94.39488406646811,94.57982058685865,94.4373939843607,94.36255557792751,94.57940398597806,94.36814172838523,94.7992279862052,94.46563985770004
0,0.09203888475894928,0.09093762189149857,0.4778554439544678,0.4684698283672333,0.43393492698669434,0.4323487877845764,0.37665924429893494,0.3761439919471741,0.5083415508270264,0.5029652714729309,0.5012671947479248,0.4983735680580139,0.9395401477813721,0.8962512016296387,0.5550719499588013,0.5539602637290955,0.3580310344696045,0.3572434186935425,0.3495897352695465,0.3431284725666046,0.34277287125587463,0.34129640460014343,0.34041139483451843,0.33669689297676086,0.37464961409568787,0.3740973472595215,0.34977811574935913,0.3339046537876129,0.33327382802963257,0.3304854929447174,0.3279225528240204,0.3245980143547058,0.2844075858592987,0.2828564941883087,0.2797059416770935,0.2771902084350586,0.26431354880332947,0.2587266266345978,0.2586813271045685,0.2572289705276489,0.2571663558483124,0.255646675825119,0.2529015839099884,0.25247713923454285,0.25170353055000305,0.24951916933059692,0.248115673661232,0.24621042609214783,0.2542535364627838,0.23187606036663055,0.228805810213089,0.22739142179489136,0.2267688512802124,0.21505337953567505,0.20394077897071838,0.2024766057729721,0.20099377632141113,0.2004445493221283,0.19870996475219727,0.19341427087783813,0.19289323687553406,0.18974092602729797,0.18829278647899628,0.18745361268520355
2,840096,844819,792495,49405,372886,978960,902286,115321,4536,589254,604643,853727,249004,667336,828545,470143,570103,366180,839871,757200,614695,317821,996157,139472,231776,236299,418718,877281,564004,345505,348002,179665,655646,670241,212275,650295,280767,226581,796723,307795,123904,250131,75145,752126,343921,49380,339553,61708,194454,614411,614437,158931,721101,724990,595254,644498,705542,300846,753086,700956,276844,313590,719326,931246,286134,155178,986720,709940,803866,571586,517642,255427,562826,535842,227503,555665,251031,901449,105237,615417,394828,746010,882058,38936,688880,571484,315408,760979,954139,945287,439543,403725,499009,172880,334124,323492,390405,498222,843028,716477,542740,302368,661746,474423,415826,435800,946535,220516,637254,470529,481972,509143,332027,606119,48505,889505,417633,222617,683124,935247,850414,31107,324422,513709,332178,666807,906955,423085
