0,1872,94,2168,356,670,2248,3804,4424,3097,13,539,2436,4613,4604,4302,3983,373,4824,887,1823,496,3749,1176,3206,1646,1498,1874,3877,1870,1427,4666,1056,1841,2598,34,1829,3163,2694,1200,2522,320,3515,2169,78,3411,4476,1639,2537,151,959,3045,1618,2835,1124,2782,1978,2171,1871,2450,1892,144,4755,490,2823,4572,2182,1380,433,493,2923,3256,2177,119,2459,3239,2340,569,1562,587,4188,1372,1910,4768,271,2729,664,364,1482,2534,1584,3563,3446,2149,3337,284,1059,961,2032,1055,4022,4601,1650,1412,198,4401,1085,3215,175,864,2531,1812,1179,3770,4556,308,2994,4839,536,3501,1602,1243,422,3637,4742,1998,3871,3885,81
0,0.9229999999999999,0.9288,0.9296,0.9162,0.924,0.9455,0.9213,0.9193000000000001,0.9357,0.9267,0.9293,0.9229,0.9353,0.9223,0.9454,0.9087999999999999,0.9335,0.9063,0.9179999999999999,0.9348000000000001,0.9314,0.9398000000000001,0.9411,0.9155,0.9389,0.9224,0.9367,0.9156,0.9397,0.934,0.9337000000000001,0.9201,0.9275,0.9359000000000001,0.9135,0.9319,0.9478,0.9359000000000001,0.9201999999999999,0.9378,0.9370999999999999,0.9369,0.9181999999999999,0.9466,0.9231999999999999,0.9394,0.9231,0.9179999999999999,0.9478,0.9307,0.9320999999999999,0.9416,0.9311,0.9329000000000001,0.9293,0.9473999999999999,0.9188,0.9178999999999999,0.9164,0.925,0.9359000000000001,0.9333,0.9286,0.9178999999999999,0.9436,0.9401,0.9284,0.9437000000000001,0.9295,0.9256,0.9479000000000001,0.9384,0.9151,0.9409000000000001,0.9373,0.9383,0.9325,0.9397,0.9333,0.9255,0.9426000000000001,0.9320999999999999,0.9384,0.9311,0.9394,0.9392,0.9254000000000001,0.9423,0.9425,0.9234,0.941,0.9306,0.9272,0.9257,0.9375,0.9417,0.9423999999999999,0.9349,0.9473,0.9488,0.9460999999999999,0.9428,0.9326000000000001,0.9316,0.9388,0.9351,0.929,0.9379000000000001,0.9248000000000001,0.9390000000000001,0.9127,0.9229,0.9297,0.9372,0.9137000000000001,0.9373999999999999,0.9347,0.9248999999999999,0.9218999999999999,0.9270999999999999,0.9338,0.9315000000000001,0.9254000000000001,0.9255,0.9152,0.9412,0.9355,0.9318000000000001
0,0.05496323108673096,0.052236951887607574,0.20237997174263,0.1920127272605896,0.25588274002075195,0.21341949701309204,0.43605220317840576,0.3846575617790222,0.27677592635154724,0.2499409317970276,0.24065911769866943,0.22898095846176147,0.4764339327812195,0.4681433141231537,0.31453177332878113,0.29264095425605774,0.4287108778953552,0.4126576781272888,0.39635133743286133,0.3789636492729187,0.37876594066619873,0.37542960047721863,0.37463223934173584,0.374056339263916,0.247905433177948,0.1863425076007843,0.1669566035270691,0.14702051877975464,0.13628925383090973,0.12603986263275146,0.12158063799142838,0.11886504292488098,0.29555657505989075,0.2618769407272339,0.25328031182289124,0.2474554181098938,0.2418297827243805,0.23239600658416748,0.23214232921600342,0.2284354567527771,0.22293516993522644,0.22154390811920166,0.2208961546421051,0.2114262878894806,0.20871523022651672,0.2027784287929535,0.2019568681716919,0.1953953206539154,0.4604153633117676,0.424563467502594,0.3674745559692383,0.3355213403701782,0.33334439992904663,0.32377082109451294,0.3015918731689453,0.2936396896839142,0.2786519527435303,0.2760634422302246,0.27546969056129456,0.26617732644081116,0.2638216018676758,0.25347211956977844,0.2498815357685089,0.2480558156967163
1,659,2503,1877,262,2780,2103,2624,3316,3454,2018,1497,271,4554,1347,4721,4022,4469,1157,4572,2676,3862,1427,594,405,78,4112,3333,893,2260,309,661,3927,2903,794,3542,3029,2722,624,4311,2752,3996,1267,2879,4366,2560,259,2531,3545,3832,396,2340,3749,1223,1797,3137,673,3207,1096,2545,3673,3251,2840,3982,3250,868,1801,4332,927,3579,1243,410,3635,3613,654,3897,1327,2218,2557,2484,3878,2801,2744,461,333,1003,945,4319,3719,4199,4011,290,2411,3394,2425,1796,3514,3169,3305,1085,954,803,4536,1221,3151,115,2286,1981,4276,616,2293,4553,1519,2915,3419,4207,2810,2803,1022,1166,499,3287,11,3668,1747,4306,1628,3241,3856
1,0.902,0.9198999999999999,0.9081,0.9265000000000001,0.922,0.9344,0.9359000000000001,0.9143000000000001,0.9318000000000001,0.938,0.9146000000000001,0.9311,0.9253,0.946,0.9309000000000001,0.9488,0.9393,0.9443,0.9436,0.9464,0.9272,0.934,0.9085,0.95,0.9466,0.9309999999999999,0.9085,0.9234,0.8190000000000001,0.9433,0.9181,0.9098,0.8994,0.9445999999999999,0.9429000000000001,0.9214,0.9361,0.9001,0.927,0.927,0.912,0.9438,0.9346,0.9473999999999999,0.9316,0.934,0.9390000000000001,0.9307,0.9248000000000001,0.92,0.9383,0.9398000000000001,0.9299,0.9383,0.9351,0.9416,0.9412,0.9253,0.9397,0.9323999999999999,0.9366,0.9053,0.9308,0.9417,0.9329000000000001,0.9383,0.9227,0.9359999999999999,0.9037999999999999,0.9338,0.9389,0.9347,0.9261,0.9490999999999999,0.9334,0.9394,0.9417,0.9412,0.945,0.9457,0.9343,0.9401,0.9389,0.9392,0.9212,0.9290999999999999,0.9370999999999999,0.9426000000000001,0.9231999999999999,0.9117000000000001,0.9237000000000001,0.9438,0.9158,0.9414,0.9218000000000001,0.9331999999999999,0.9270999999999999,0.9414,0.9351,0.9351999999999999,0.9142,0.9331999999999999,0.9416,0.93,0.9357,0.9392,0.9426000000000001,0.9347,0.9057999999999999,0.9467,0.9429000000000001,0.9334,0.9378,0.9299,0.9223,0.9272,0.9335,0.9283,0.9364,0.9358,0.9387000000000001,0.9231999999999999,0.9425,0.9373999999999999,0.9342,0.9159999999999999,0.9481999999999999,0.9379000000000001
1,0.06222488731145859,0.054932959377765656,0.1538439840078354,0.15118370950222015,0.29071760177612305,0.290147989988327,0.5313423871994019,0.49729394912719727,0.599088191986084,0.5594625473022461,0.5582129955291748,0.5224301815032959,0.4543471932411194,0.33412277698516846,0.5421085357666016,0.5225501656532288,0.6262081861495972,0.549228310585022,0.5042281746864319,0.4894881248474121,0.48634812235832214,0.4775606393814087,0.47557294368743896,0.4740796685218811,0.571252703666687,0.5618134140968323,0.5400254130363464,0.5376787781715393,0.5352822542190552,0.5286821126937866,0.4852597415447235,0.483667254447937,0.4631727337837219,0.39987561106681824,0.39187800884246826,0.3640486001968384,0.3373483121395111,0.3331248462200165,0.3221936821937561,0.3135048747062683,0.31214821338653564,0.3074756860733032,0.2978585660457611,0.2850998640060425,0.2779407203197479,0.27687034010887146,0.2759130597114563,0.2735622227191925,0.42206278443336487,0.3827090263366699,0.3632009029388428,0.3001534044742584,0.296894907951355,0.29556068778038025,0.2936827540397644,0.28877967596054077,0.2844139039516449,0.2730429768562317,0.27202409505844116,0.26434266567230225,0.26234889030456543,0.2575654685497284,0.25377827882766724,0.2510075867176056
2,82,2394,2186,2788,1455,4386,924,2420,257,2618,2834,4759,921,3246,1526,2055,167,2400,1707,2301,4035,1375,1780,3422,1305,1717,2480,2021,4397,126,2823,3548,2876,1498,768,1917,4277,557,3802,3692,2347,2859,1923,4261,1804,3214,2520,1740,4668,2914,2927,4462,3863,3259,3169,130,3264,901,3199,361,4352,4728,1560,4370,436,2239,1462,1225,4427,4384,4114,4103,1158,2294,2479,208,1418,3060,3078,4556,1043,3767,1013,2,1201,543,832,2084,4268,602,4049,3927,3858,4618,4520,83,715,3494,4144,3909,3221,3868,1945,3487,1915,3418,2300,4803,2002,4145,3584,6,4546,2036,3156,2171,2179,3580,2951,3917,107,3718,1036,1692,2286,4336,3345,2942
2,0.9319,0.9349,0.9217,0.9078,0.9186,0.9220999999999999,0.9307,0.9331,0.9405,0.9301,0.9184,0.9303,0.919,0.9237000000000001,0.907,0.9147,0.9395,0.9420000000000001,0.9361,0.924,0.9289000000000001,0.9276000000000001,0.8967,0.9198999999999999,0.9218999999999999,0.8896999999999999,0.9122,0.9267,0.9190999999999999,0.9270999999999999,0.9178999999999999,0.932,0.9301999999999999,0.9224,0.9317,0.9229,0.9127,0.915,0.9356,0.9342,0.9399,0.8756999999999999,0.9240999999999999,0.9044,0.8694,0.9309000000000001,0.9399,0.9323,0.9348000000000001,0.9420000000000001,0.9438,0.9155,0.9372,0.9262999999999999,0.9270999999999999,0.9309999999999999,0.9378,0.9288,0.9207,0.9415,0.9159999999999999,0.9366,0.9393,0.9114,0.9113,0.9201,0.9381999999999999,0.9351999999999999,0.9408,0.9224,0.9338,0.9401,0.9194,0.9006000000000001,0.9412999999999999,0.9331999999999999,0.9420999999999999,0.9420999999999999,0.9262999999999999,0.9372,0.9345,0.9026000000000001,0.9438,0.9222,0.9383,0.9257,0.9213,0.9388,0.9362,0.9305,0.9347,0.9098,0.9179999999999999,0.9068,0.9155,0.9213,0.9308,0.9262,0.9142,0.9279999999999999,0.9335,0.941,0.9418000000000001,0.9349,0.9333,0.9347,0.9237000000000001,0.9288,0.9295,0.9295,0.9437000000000001,0.9312,0.9336,0.9253,0.9344,0.9188,0.9316,0.9296,0.9328,0.9445999999999999,0.924,0.9451,0.9216,0.9315000000000001,0.9392,0.9305,0.9354,0.9309000000000001
2,0.05824941396713257,0.05690260976552963,0.03553732484579086,0.009272277355194092,0.6789996027946472,0.6300666332244873,0.6318530440330505,0.6193827390670776,0.46048447489738464,0.45980697870254517,0.4433192312717438,0.4431576132774353,1.4227032661437988,1.325182318687439,0.33379030227661133,0.3059408664703369,0.2409391701221466,0.22846829891204834,0.22785323858261108,0.2224920690059662,0.19852158427238464,0.1911889612674713,0.18688467144966125,0.1673944592475891,0.4371337294578552,0.3855300545692444,0.3817988634109497,0.37709593772888184,0.3698856830596924,0.363880455493927,0.35958901047706604,0.35159221291542053,0.24852189421653748,0.2407454252243042,0.20816636085510254,0.20536711812019348,0.20076188445091248,0.19818219542503357,0.19490796327590942,0.1867450475692749,0.1849513053894043,0.17542743682861328,0.17269757390022278,0.17255491018295288,0.16507810354232788,0.16222229599952698,0.15175224840641022,0.1483282893896103,0.7950040698051453,0.6381252408027649,0.6047152280807495,0.6046708822250366,0.603146493434906,0.5911276936531067,0.5875955820083618,0.5871755480766296,0.5653157830238342,0.5425330996513367,0.5377981662750244,0.5271884202957153,0.5210724472999573,0.5114495158195496,0.503805935382843,0.5035048723220825
