name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,unique_attention_projection,opattention,attention_rescale,spr,kdt,spr_std,kdt_std
arch_abl,42,8,150,PNAS,class_scene,adj_gin,1,pwl,False,ensemble,False,128,False,True,False,True,True,0.6340909493091723,0.4539696324687328,0.00039105300239071044,0.0002622139994122325
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,32,True,True,True,True,True,0.26474133155602614,0.18035797712148624,0.01700392221244581,0.00817964720155818
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,64,True,True,True,True,True,0.4649928057284494,0.32115083444654374,1.601169063678084e-05,1.0779739413140001e-05
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,128,True,True,True,True,True,0.6612236359922,0.4760303437454396,0.0010708264956298277,0.0009475932198735032
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,32,False,True,False,True,True,0.34188723063655574,0.23370442677353442,0.009233871286560905,0.0044255196877243065
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,64,False,True,False,True,True,0.490818378042481,0.34475997849006257,0.011109777458144789,0.006106286777943066
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,128,False,True,False,True,True,0.6155937963499862,0.439746487163039,0.0035958476711852073,0.002355562679967693
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,32,True,False,True,True,True,0.2675676924118355,0.18223428127693855,0.013051071890842467,0.006286631444486432
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,64,True,False,True,True,True,0.4676664227832646,0.32378143140401244,0.0006229136995151052,0.00032168200441783134
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,128,True,False,True,True,True,0.6410314142409762,0.4582863846193342,0.0009615373233128488,0.0008127612366736655
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,32,True,False,False,True,True,0.3689134136517927,0.25226352104697886,0.0074961491580001595,0.0035778652746840806
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,64,True,False,False,True,True,0.5168915967421888,0.3639062690572105,0.007802884819592648,0.004492698681509233
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,128,True,False,False,True,True,0.6298099008996405,0.45407948692996986,0.007568181473075882,0.004910849626973124
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,32,False,False,False,True,True,0.3334185198164277,0.22712119679069043,0.0048603513044292,0.002378944790584879
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,64,False,False,False,True,True,0.4996600284061861,0.3511012153478498,0.012992730710810101,0.007321474179200209
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,128,False,False,False,True,True,0.6287850579774334,0.4496334597400587,0.0028393785071477,0.0019234560336201499
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,32,False,False,True,True,True,0.2639593427202657,0.18015677486519424,0.014796458974390936,0.007207120798702751
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,64,False,False,True,True,True,0.4615593262653886,0.31990410344969805,0.0016436066875845576,0.0008647247424423578
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,128,False,False,True,True,True,0.6296642586152502,0.4477023747076296,6.464112248240362e-05,4.5252436714064156e-05
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,32,False,False,False,True,True,0.3196649991948295,0.21825910679628538,0.007315178865740151,0.0035300266318649275
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,64,False,False,False,True,True,0.4667391221437888,0.3263227936378643,0.010976673885397553,0.005987403932651454
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,128,False,False,False,True,True,0.6123770853195083,0.4368040271662192,0.0019140836767046277,0.0012375682235649822
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,32,False,False,True,True,True,0.28035229411903656,0.19115324286621949,0.01558235494336186,0.007552303235229041
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,64,False,False,True,True,True,0.4472777672630759,0.30913568330158836,3.586228328908663e-06,1.1477525702628055e-06
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,128,False,False,True,True,True,0.6336659597844658,0.45164548442665575,0.000737501658447146,0.0004982780418355852
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,32,False,True,True,True,True,0.27329961910743544,0.1866004056491215,0.01796986369296338,0.008663508842748456
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,64,False,True,True,True,True,0.45178982534168055,0.31246345066535736,0.002703273134927252,0.0013692726559870621
arch_abl,42,8,150,PNAS,class_scene,adj_gin,2,pwl,False,ensemble,False,128,False,True,True,True,True,0.620185883463103,0.44060217635983384,0.0007926138525643885,0.0005815853553968681
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,32,True,True,False,True,True,0.3788955966759732,0.25862296328230205,0.005612696765385345,0.00265792826692257
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,64,True,True,False,True,True,0.4976103635256571,0.34876067253249027,0.009040244974037633,0.004976191260103593
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,128,True,True,False,True,True,0.6398675867205432,0.46059982977508945,0.002719071748184807,0.0017700183526661248
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,32,False,True,False,True,True,0.30878051216050345,0.20999894382600262,0.007149087923560418,0.0034004993449547757
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,64,False,True,False,True,True,0.49127371105968515,0.3438008579274232,0.008935541545354477,0.005030605267827961
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,128,False,True,False,True,True,0.6205875103662272,0.44422533164728156,0.004627609293490986,0.002995910045154997
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,32,False,True,True,True,True,0.2660879251817501,0.181386936838995,0.014511352245096504,0.007012728606769546
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,64,False,True,True,True,True,0.4489348462491531,0.31072509071479254,0.0008725962539308335,0.0004611798334306625
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,128,False,True,True,True,True,0.6207274022089598,0.4415352941005007,0.0008584826800300972,0.000656323563900506
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,32,True,False,True,True,True,0.2594396901221005,0.17699104531561402,0.019143451950126966,0.009188099995030593
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,64,True,False,True,True,True,0.47763218323060364,0.33163761965476696,0.000388605059462517,0.00020117153878811657
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,128,True,False,True,True,True,0.6505283747597668,0.46598742641617297,0.000633733262181207,0.0005607175184648011
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,32,True,True,True,True,True,0.2780689569026619,0.18936451419355782,0.01060060307360647,0.005162680323287791
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,64,True,True,True,True,True,0.47693284484954007,0.33090022198751945,0.0016976942416915108,0.0008474360340007598
arch_abl,42,8,150,PNAS,class_scene,adj_gin,3,pwl,False,ensemble,False,128,True,True,True,True,True,0.6392376697929903,0.4580799144510795,0.0017629600936321169,0.001515320425266666
