name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,unique_attention_projection,opattention,attention_rescale,spr,kdt,spr_std,kdt_std
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,8,True,False,True,True,True,0.7581217704551649,0.5549677306601449,0.00040098137008308024,0.0004605511331238663
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,16,True,False,True,True,True,0.8216961068702063,0.626520804828776,0.00024584181039156967,0.0004271514354299271
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,32,True,False,True,True,True,0.8589392064644056,0.6850469107173528,0.0024282463511524056,0.0034584125690750854
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,8,True,False,False,True,True,0.7424112001647506,0.541529704077444,0.0003422815064269007,0.0003937806223878046
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,16,True,False,False,True,True,0.8030547602686458,0.6073552517188422,0.00041668316003599,0.00040450610701123283
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,32,True,False,False,True,True,0.8496445212105527,0.6766657958395781,0.002726918651624412,0.0036029631370692954
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,8,False,True,True,True,True,0.7396126990408668,0.5424546514326397,0.00014658964971841026,0.0003253039606322138
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,16,False,True,True,True,True,0.8074093418884377,0.6126541702266662,0.000102510387555211,0.000255400415833017
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,32,False,True,True,True,True,0.8564309204071573,0.6841369674669634,0.0029466912724600697,0.004036995579462401
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,8,True,True,True,True,True,0.7452818607398344,0.5437358115048068,0.0002598758069460504,0.00020756130216601724
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,16,True,True,True,True,True,0.8073202244878037,0.6114853528515145,5.787010741233452e-05,5.5831298055411225e-05
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,32,True,True,True,True,True,0.8572526912328059,0.6829516419144351,0.0027278778607796807,0.003788376896780776
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,8,False,False,True,True,True,0.7544040887898839,0.5529065126528192,0.00023722994598058815,0.0003434305940049818
arch_abl,42,8,150,nb201,class_scene,adj_gin,1,pwl,False,ensemble,False,16,False,False,True,True,True,0.8145330035635029,0.6199565708754068,7.946249317369241e-05,0.00019179903974676728
