name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,spr,kdt,spr_std,kdt_std
exp3,42,128,150,ENAS,class_scene,adj_gin,2,pwl,False,ensemble,True,16,0.06995153776247832,0.04691116996379894,0.004707931526205168,0.002100354354056269
exp3,42,128,150,ENAS,class_scene,adj_gin,2,pwl,False,ensemble,True,32,0.19853140274096295,0.13318235925199315,0.001012366423166917,0.0004674912729908903
exp3,42,128,150,ENAS,class_scene,adj_gin,2,pwl,False,ensemble,True,128,0.29431538817789116,0.19898432186919843,4.0712348570404493e-05,1.795250107322898e-05
exp3,42,128,150,ENAS,class_scene,adj_gin,2,pwl,False,ensemble,True,256,0.2702277080714668,0.18274001126054962,1.0390778072832467e-05,5.242391325891978e-06
exp3,42,128,150,ENAS,class_scene,adj_gin,2,pwl,False,ensemble,True,512,0.3127689387099296,0.21251725166993937,0.0007226668452245018,0.00035159814702110455
exp3,42,128,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,True,16,0.08574357449355408,0.05726540625886409,0.0013412521592974728,0.0005935270941019199
exp3,42,128,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,True,32,0.1219502202763297,0.08162144916390064,0.0006719657373355552,0.0003057720327130111
exp3,42,128,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,True,128,0.2540160502754172,0.17120060348337515,0.00033154944539633716,0.00014948701169223056
exp3,42,128,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,True,256,0.2825096198172439,0.19138567960732625,8.414827709536378e-05,3.542818433452332e-05
exp3,42,128,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,True,512,0.2995635083440412,0.20256393686048998,2.723506004683506e-05,1.0223071900451779e-05
exp3,42,128,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,True,16,0.08548433364411784,0.05730272746562889,0.004301012615240387,0.0019252350016133164
exp3,42,128,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,True,32,0.21353170203210028,0.14374900833677617,0.0017439251904831272,0.00080825585689726
exp3,42,128,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,True,128,0.29685763287278794,0.20090614359896067,0.0005666133982858702,0.0002905167582195403
exp3,42,128,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,True,256,0.27145458588725224,0.18366184934509414,0.0003428869423820169,0.00015684167540120159
exp3,42,128,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,True,512,0.31996120475157835,0.21690924374529916,9.99491852528905e-07,2.4437747793351133e-07
exp3,42,128,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,True,16,0.4148256570412913,0.2837133387499493,0.002337564944689669,0.0011922170913692292
exp3,42,128,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,True,32,0.5948057058937053,0.41926193756782254,0.0017186085586218304,0.0012098786936364599
exp3,42,128,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,True,128,0.7417402956544284,0.5489151044843412,0.0007520407452942369,0.0005695436683159633
exp3,42,128,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,True,256,0.7902022536636789,0.5987413508217684,0.00022931214660701173,0.00027484012748970943
exp3,42,128,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,True,512,0.844581444715713,0.6574926773801315,3.846927138006303e-05,4.9244623904807664e-05
exp3,42,128,150,ENAS,class_scene,adj_gin,2,pwl,False,ensemble,True,16,0.06995153776247832,0.04691116996379894,0.004707931526205168,0.002100354354056269
exp3,42,128,150,ENAS,class_scene,adj_gin,2,pwl,False,ensemble,True,32,0.19853140274096295,0.13318235925199315,0.001012366423166917,0.0004674912729908903
exp3,42,128,150,ENAS,class_scene,adj_gin,2,pwl,False,ensemble,True,128,0.29431538817789116,0.19898432186919843,4.0712348570404493e-05,1.795250107322898e-05
exp3,42,128,150,ENAS,class_scene,adj_gin,2,pwl,False,ensemble,True,256,0.2702277080714668,0.18274001126054962,1.0390778072832467e-05,5.242391325891978e-06
exp3,42,128,150,ENAS,class_scene,adj_gin,2,pwl,False,ensemble,True,512,0.3127689387099296,0.21251725166993937,0.0007226668452245018,0.00035159814702110455
exp3,42,128,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,True,16,0.07393197154984492,0.049573542251502234,0.0033536834429615026,0.0014961157870333728
exp3,42,128,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,True,32,0.21768707372769544,0.14659763961851532,0.001681273328133499,0.0007823870009130244
exp3,42,128,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,True,128,0.2903773463686306,0.19637717879003844,0.0006012602141991352,0.0002992001475852184
exp3,42,128,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,True,256,0.2820314168023235,0.19101780355058182,0.00020737539182596714,9.844302796731301e-05
exp3,42,128,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,True,512,0.3267151173628599,0.22205213644213498,9.057518710535823e-05,4.627148755500551e-05
exp3,42,128,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,True,16,0.0981140875340412,0.06563398926482855,0.0016500368378736766,0.0007314368283324197
exp3,42,128,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,True,32,0.11825808861337533,0.07913969277361403,0.0012771558040571443,0.0005772123419789184
exp3,42,128,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,True,128,0.25678786233503353,0.1731628827520011,0.0004884863207493484,0.00022295446086919004
exp3,42,128,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,True,256,0.2819728893890457,0.19097657469947069,9.648437836731168e-05,4.1350118723978655e-05
exp3,42,128,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,True,512,0.30331902851078457,0.20504536886474467,5.8783932228118155e-05,2.4920893337430772e-05
exp3,42,128,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,True,16,0.425398432155985,0.29150005283995145,0.0029743287134122013,0.0015202151516764413
exp3,42,128,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,True,32,0.6052280908830788,0.4277988425894009,0.0029190812228230938,0.0020131963512547636
exp3,42,128,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,True,128,0.7294480965297,0.5382977224770931,0.0010064530009656618,0.0007317224310379487
exp3,42,128,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,True,256,0.7873781433205708,0.595899468221026,0.00020836817241164565,0.00023184819749709292
exp3,42,128,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,True,512,0.8431749030940544,0.6554237045200925,4.782591931150291e-05,5.9892913906606746e-05
