name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,key,spr,kdt,spr_std,kdt_std
None,None,16,150,nb201,class_scene,adj_gin_cate,2,pwl,True,8,0.6411129652761894,0.4609559493932868,0.012339022442125626,0.01038435964432788
None,None,16,150,nb201,class_scene,adj_gin_cate,2,pwl,True,40,0.8757166404342961,0.7021168174902606,0.0002861807191172179,0.00022630075721784095
None,None,16,150,nb201,class_scene,adj_gin_cate,2,pwl,True,80,0.902068653060799,0.7382740213682557,0.00014628985891276063,0.00027513638057468336
None,None,16,150,nb201,class_scene,adj_gin,2,pwl,True,8,0.806336793436052,0.6144885690243883,0.0020354911637882767,0.001676764317866452
None,None,16,150,nb201,class_scene,adj_gin,2,pwl,True,40,0.8745892610062697,0.6971465723416596,0.0003381017246132138,0.0004052953786925096
None,None,16,150,nb201,class_scene,adj_gin,2,pwl,True,80,0.9027678885424857,0.7436188060660781,0.00044239176946364746,0.0007567102810494924
None,None,16,150,nb201,class_scene,adj_gin_arch2vec,2,pwl,True,8,0.7460870638302076,0.5512777825069218,0.003940065613867621,0.002627855597441819
None,None,16,150,nb201,class_scene,adj_gin_arch2vec,2,pwl,True,40,0.8854878452647519,0.7063200945000432,0.0001588988343368128,0.00035458963385068195
None,None,16,150,nb201,class_scene,adj_gin_arch2vec,2,pwl,True,80,0.9192061538708929,0.7677879736568229,0.0001610700817527612,0.000328941682554455
None,None,16,150,nb201,class_scene,cate,2,pwl,True,8,0.5149804971200694,0.3589074212653953,0.0015765377383057215,0.0009129977944670589
None,None,16,150,nb201,class_scene,cate,2,pwl,True,40,0.7260382594759046,0.5334569783326987,7.161283484538666e-05,3.5918291857876954e-05
None,None,16,150,nb201,class_scene,cate,2,pwl,True,80,0.7916207903184667,0.5968034179973836,1.295182613715993e-05,6.948129675702649e-06
None,None,16,150,nb201,class_scene,zcp,2,pwl,True,8,0.37778693361319987,0.25501444846070753,0.006308915261000769,0.003049882839023174
None,None,16,150,nb201,class_scene,zcp,2,pwl,True,40,0.5057362850410326,0.35005788996923065,0.001289520258702976,0.0007135624346303396
None,None,16,150,nb201,class_scene,zcp,2,pwl,True,80,0.5880096465347351,0.4125841231031895,0.00014370651647791717,0.00012486392413156233
None,None,16,150,nb201,class_scene,adj_gin_zcp,2,pwl,True,8,0.7781735631479264,0.5844095625976927,0.001472840199131363,0.001445839067356891
None,None,16,150,nb201,class_scene,adj_gin_zcp,2,pwl,True,40,0.8821324256071713,0.7077595984148967,0.00020614901877423462,0.00045799320582896023
None,None,16,150,nb201,class_scene,adj_gin_zcp,2,pwl,True,80,0.9014229156118616,0.7328268610478923,9.025158535826913e-06,6.7693916273800494e-06
None,None,16,150,nb201,class_scene,arch2vec,2,pwl,True,8,0.048992220979372364,0.03195842691934162,0.031078872174386946,0.01398527311859376
None,None,16,150,nb201,class_scene,arch2vec,2,pwl,True,40,0.19885846727825976,0.133710821206823,0.0013217440333447735,0.00063141115612581
None,None,16,150,nb201,class_scene,arch2vec,2,pwl,True,80,0.2306859707347471,0.15564904817658107,0.0005448302379079218,0.00024727830215412743
None,None,16,150,nb201,class_scene,adj_mlp,2,pwl,True,8,0.07445766947391468,0.04965229010648603,0.010324388428461806,0.0045950328515089725
None,None,16,150,nb201,class_scene,adj_mlp,2,pwl,True,40,0.3735112912796991,0.2576691168721604,0.014549588402620219,0.007493589918427021
None,None,16,150,nb201,class_scene,adj_mlp,2,pwl,True,80,0.5647410978188209,0.39804391679295703,0.00022760384726656826,0.00014786333403090992
