name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,key,spr,kdt,spr_std,kdt_std
None,None,16,150,nb101,class_scene,adj_gin_arch2vec,2,pwl,True,73,0.8302118341479057,0.6423044519252978,0.0006900701217141432,0.0007544395627818182
None,None,16,150,nb101,class_scene,adj_gin_arch2vec,2,pwl,True,364,0.9056362280286185,0.7356256607602386,1.0488805979082672e-05,2.461169624535798e-05
None,None,16,150,nb101,class_scene,adj_gin_arch2vec,2,pwl,True,729,0.9160696408836143,0.7503560991518522,2.8477033572699856e-05,6.103813090360402e-05
None,None,16,150,nb101,class_scene,adj_gin_cate,2,pwl,True,73,0.882316621699518,0.7005305203092483,0.00010095224824100098,0.00013591764037940905
None,None,16,150,nb101,class_scene,adj_gin_cate,2,pwl,True,364,0.942287700418548,0.7937949862332667,1.458176467750859e-05,3.730592512596034e-05
None,None,16,150,nb101,class_scene,adj_gin_cate,2,pwl,True,729,0.9367555543261274,0.7857541587928347,1.3153860087941063e-05,3.206478399764816e-05
None,None,16,150,nb101,class_scene,arch2vec,2,pwl,True,73,0.1631123010550616,0.1087449439016011,0.00591797326076603,0.0025767810213932125
None,None,16,150,nb101,class_scene,arch2vec,2,pwl,True,364,0.5554999069406006,0.3906725169773559,0.000926144002523662,0.0005166971829637083
None,None,16,150,nb101,class_scene,arch2vec,2,pwl,True,729,0.6469569608055579,0.46345309820076536,0.0013483236860411323,0.0009268442622732076
None,None,16,150,nb101,class_scene,cate,2,pwl,True,73,0.5531386967759491,0.3829807867573161,0.0013054344708881918,0.0007839330210866437
None,None,16,150,nb101,class_scene,cate,2,pwl,True,364,0.6633124142192611,0.4741486510940711,9.337170082833556e-06,7.601564376545556e-06
None,None,16,150,nb101,class_scene,cate,2,pwl,True,729,0.6662090770059259,0.4779076244097449,9.045418023027135e-06,7.752726260339382e-06
None,None,16,150,nb101,class_scene,adj_gin,2,pwl,True,73,0.8633150123749506,0.6787997759850736,1.9248692331300185e-05,1.8124471579913714e-05
None,None,16,150,nb101,class_scene,adj_gin,2,pwl,True,364,0.9329995996295697,0.7782311556531791,7.98178091611406e-06,2.153183808574015e-05
None,None,16,150,nb101,class_scene,adj_gin,2,pwl,True,729,0.9379808114591611,0.7865496242932574,9.23141616116491e-07,1.4078282688671423e-06
None,None,16,150,nb101,class_scene,adj_gin_zcp,2,pwl,True,73,0.9104078877137755,0.7383160330032036,1.3502148007895284e-06,2.087110811611947e-06
None,None,16,150,nb101,class_scene,adj_gin_zcp,2,pwl,True,364,0.9409396542848674,0.7912050825234802,2.6208461812514476e-05,7.637409511613354e-05
None,None,16,150,nb101,class_scene,adj_gin_zcp,2,pwl,True,729,0.9411371797507568,0.7920908623003601,2.149328760618455e-05,6.019238956119488e-05
None,None,16,150,nb101,class_scene,zcp,2,pwl,True,73,0.7786309180549992,0.5832996260157807,0.00014739814394537862,0.00016919894378672137
None,None,16,150,nb101,class_scene,zcp,2,pwl,True,364,0.8627804175535613,0.6784632091212588,3.174086344829926e-05,3.723501397504017e-05
None,None,16,150,nb101,class_scene,zcp,2,pwl,True,729,0.8802372080173019,0.700929690351806,2.2427377084531725e-05,2.0201038525810748e-05
None,None,16,150,nb101,class_scene,zcp,2,pwl,True,73,0.7886119984149212,0.5938662281004027,4.705062460994545e-05,4.618222142367602e-05
None,None,16,150,nb101,class_scene,zcp,2,pwl,True,364,0.8620182540369609,0.6772477159650135,4.363741727272222e-05,6.553937669757684e-05
None,None,16,150,nb101,class_scene,zcp,2,pwl,True,729,0.8835158919688638,0.7040612924593216,2.375359657868511e-06,1.3422919132516314e-05
