name_desc,seed,batch_size,epochs,source_space,target_space,task,representation,joint_repr,loss_type,gnn_type,back_dense,periter_sampes,samp_lim,source_samps,timesteps,transf_ep,lr,transfer_lr,num_samps,av_best_acc,av_median_acc,av_mean_acc,best_acc_std,median_acc_std,mean_acc_std
exp8,                  42,                  16,                  150,                  PNAS_fix-w-d,                  DARTS_fix-w-d,                  class_scene,                  adj_gin_arch2vec,                  True,                  pwl,                  ensemble,                  True,                  8,                  512,                  512,                  2,                  5,                  0.001,                  0.0001,                  12,                  0.9879879879879879,                  0.7492492492492492,                  0.6692386831275718,                  0.0,                  0.04188883216936742,                  0.06918262712149281
exp8,                  42,                  16,                  150,                  PNAS_fix-w-d,                  DARTS_fix-w-d,                  class_scene,                  adj_gin_arch2vec,                  True,                  pwl,                  ensemble,                  True,                  8,                  512,                  512,                  2,                  5,                  0.001,                  0.0001,                  16,                  0.9879879879879879,                  0.7281448114781446,                  0.6832770270270269,                  0.0,                  0.05350376621229931,                  0.06558967876056324
exp8,                  42,                  16,                  150,                  PNAS_fix-w-d,                  DARTS_fix-w-d,                  class_scene,                  adj_gin_arch2vec,                  True,                  pwl,                  ensemble,                  True,                  8,                  512,                  512,                  2,                  5,                  0.001,                  0.0001,                  24,                  0.990990990990991,                  0.7425759092425755,                  0.7045170170170169,                  0.004246887574693988,                  0.028994731194970622,                  0.03191436174881262
exp8,                  42,                  16,                  150,                  PNAS_fix-w-d,                  DARTS_fix-w-d,                  class_scene,                  adj_gin_arch2vec,                  True,                  pwl,                  ensemble,                  True,                  8,                  512,                  512,                  2,                  5,                  0.001,                  0.0001,                  28,                  0.990990990990991,                  0.7370704037370704,                  0.7116282949616283,                  0.004246887574693988,                  0.035696326656974385,                  0.03834635707033044
exp8,                  42,                  16,                  150,                  PNAS_fix-w-d,                  DARTS_fix-w-d,                  class_scene,                  adj_gin_arch2vec,                  True,                  pwl,                  ensemble,                  True,                  8,                  512,                  512,                  2,                  5,                  0.001,                  0.0001,                  32,                  0.990990990990991,                  0.752252252252252,                  0.7151317984651318,                  0.004246887574693988,                  0.040230922215930776,                  0.03522395046229146
exp8,                  42,                  16,                  150,                  PNAS_fix-w-d,                  DARTS_fix-w-d,                  class_scene,                  adj_gin_arch2vec,                  True,                  pwl,                  ensemble,                  True,                  8,                  512,                  512,                  2,                  5,                  0.001,                  0.0001,                  48,                  0.9971638304971638,                  0.761428094761428,                  0.7242662173217728,                  0.0002359381985941308,                  0.024039080663434482,                  0.016425342093533798
exp8,                  42,                  16,                  150,                  PNAS_fix-w-d,                  DARTS_fix-w-d,                  class_scene,                  adj_gin_arch2vec,                  True,                  pwl,                  ensemble,                  True,                  8,                  512,                  512,                  2,                  5,                  0.001,                  0.0001,                  64,                  0.9974974974974975,                  0.7824491157824487,                  0.7330197903114568,                  0.0004086569474113104,                  0.026440872955099254,                  0.017217864622238142
exp8,                  42,                  16,                  150,                  PNAS_fix-w-d,                  DARTS_fix-w-d,                  class_scene,                  adj_gin_arch2vec,                  True,                  pwl,                  ensemble,                  True,                  8,                  512,                  512,                  2,                  5,                  0.001,                  0.0001,                  96,                  0.9974974974974975,                  0.7951284617951281,                  0.7386793271864099,                  0.0004086569474113104,                  0.01686091690773761,                  0.00806909491579028
exp8,                  42,                  16,                  150,                  PNAS_fix-w-d,                  DARTS_fix-w-d,                  class_scene,                  adj_gin_arch2vec,                  True,                  pwl,                  ensemble,                  True,                  8,                  512,                  512,                  2,                  5,                  0.001,                  0.0001,                  128,                  0.9974974974974975,                  0.8013013013013013,                  0.7449244928590085,                  0.0004086569474113104,                  0.0132088520724691,                  0.012311443471369839
exp8,                  42,                  16,                  150,                  PNAS_fix-w-d,                  DARTS_fix-w-d,                  class_scene,                  adj_gin_arch2vec,                  True,                  pwl,                  ensemble,                  True,                  8,                  512,                  512,                  2,                  5,                  0.001,                  0.0001,                  192,                  0.999147485080989,                  0.8108108108108102,                  0.7505653134901881,                  0.00010483810092100197,                  0.008581795895636794,                  0.0061069805050575155
