name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,spr,kdt,spr_std,kdt_std
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,1,0.1078646544701344,0.072639986137009,0.014728501989607982,0.006665196554532835
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,2,-0.028973679709390115,-0.019186566486748723,0.00694106333158044,0.0031228366483703634
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,3,0.22087210498344642,0.15238682021508418,0.0017065181844376307,0.0009085816517908979
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,4,0.2507185615788507,0.17097254779060345,0.010308872100717433,0.0051507540692614946
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,5,0.21070053938889655,0.14696001905405184,0.010735597724860118,0.005660950267517439
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,6,0.06768814562437536,0.04765479913122043,0.034310290789648444,0.016245789155130724
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,7,0.14713478458762536,0.09984804302801621,0.009768471195458666,0.0046108755613404094
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,8,0.15253359550881976,0.1039275055585639,0.012498781023604633,0.005792499690619117
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,16,0.45808733946414315,0.32327887449243414,0.04453184359636426,0.02402684702012529
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,32,0.6862422915789391,0.4963401799047942,6.423321860490387e-05,8.144771611152215e-05
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,64,0.7305620882699552,0.5413645318704677,0.002675926856343788,0.0022971746987986916
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,128,0.761101634588584,0.569312773859591,0.0004074224822827628,0.0003506652615740888
table3,42,8,150,ENAS,class_scene,adj_gin_zcp,2,pwl,False,ensemble,False,256,0.81891615389554,0.6261689275437896,2.577592877674757e-05,2.1684861780998265e-05
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,1,0.2754691100116211,0.18707763833943578,0.003294163408985005,0.0017409107527361018
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,2,0.1695184472583995,0.11536229734104142,0.026654257138557166,0.012209066243136613
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,3,-0.05099597970079381,-0.034128738838465685,0.005853285517701762,0.002619997469901573
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,4,0.0588067528272905,0.039487267854212325,0.0015324208477918112,0.000697309504659892
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,5,0.07579841111828545,0.05072731836718291,0.005919673077800868,0.0026550415323072056
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,6,-0.04031821457179276,-0.026928259656103903,0.008312197170022151,0.003744474465393199
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,7,0.020297132737277453,0.013578138909439959,0.0008340354608861244,0.0003727202869047062
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,8,-0.004885562943977605,-0.003074991854019477,0.008502493371921424,0.0038217766554342835
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,16,0.22912562034841133,0.15750699932679998,0.0363602760931226,0.017511171317976956
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,32,0.5151838602698087,0.3591083974331424,0.004551380662408442,0.0025005333466084803
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,64,0.5524793808771071,0.38630678128923135,0.0005530990211858503,0.0003639165954902977
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,128,0.6485734776126971,0.4653479817462902,0.004517260987910255,0.0030875754625368282
table3,42,8,150,ENAS,class_scene,adj_gin_cate,2,pwl,False,ensemble,False,256,0.7345681584875301,0.5436978875359418,0.0025031468670713894,0.002154126584795562
table3,42,8,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,False,1,0.253697255531752,0.170943631220949,0.0034958612341634255,0.0018185223151002076
table3,42,8,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,False,2,0.12648960704216952,0.08585581232662921,0.018080214321546238,0.008338381852954659
table3,42,8,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,False,3,0.041662901046513365,0.027966330005358624,0.0033358217585975486,0.001497572134951985
table3,42,8,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,False,4,0.05819107863628944,0.03901706020947634,0.0015660380521365228,0.0007049113898952179
table3,42,8,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,False,5,0.06914659383132156,0.04629243855428913,0.005200081971952098,0.002344183202764442
table3,42,8,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,False,6,-0.005411001479876516,-0.003538251886930278,0.01081054499722542,0.004883858055155336
table3,42,8,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,False,7,0.014088166064365151,0.009443706699753007,0.0009151464232470483,0.00041205029352002037
table3,42,8,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,False,8,0.009147698528159479,0.006245670890324027,0.00742600897216978,0.0033543894845349358
table3,42,8,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,False,16,0.15412170722957597,0.10386896268864147,0.005414777269663277,0.0025049073283270936
table3,42,8,150,ENAS,class_scene,adj_gin_arch2vec,2,pwl,False,ensemble,False,32,0.3594135894987371,0.24565558639607002,0.0007615382552600508,0.000371111950035
