name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,key,spr,kdt,spr_std,kdt_std
None,42,16,150,nb201,class_scene,adj_gin_cate,2,pwl,False,16,0.8647191752014933,0.672588628808259,0.0002478384940983108,0.0003103355109526727
None,42,16,150,nb201,class_scene,adj_gin_cate,2,pwl,False,32,0.8922939150397569,0.7174061021061086,7.748828474469606e-05,0.00017103627900443108
None,42,16,150,nb201,class_scene,adj_gin_cate,2,pwl,False,128,0.9243498434862367,0.780954017308806,0.0004146708953590226,0.0007609519369818973
None,42,16,150,nb201,class_scene,adj_gin_cate,2,pwl,False,256,0.957620539567649,0.838973628740609,1.0851337351855496e-05,4.6626720454818576e-05
None,42,16,150,nb201,class_scene,adj_gin_cate,2,pwl,False,512,0.971066032756296,0.876751710051141,9.575572756897064e-07,3.2100095113489734e-06
None,42,16,150,nb201,class_scene,adj_gin_arch2vec,2,pwl,False,16,0.8661996298367377,0.6769537692486206,0.000174718657695549,0.00019296816032363733
None,42,16,150,nb201,class_scene,adj_gin_arch2vec,2,pwl,False,32,0.8813821175031631,0.7041162577824553,0.0004567508613513754,0.0008591903205537986
None,42,16,150,nb201,class_scene,adj_gin_arch2vec,2,pwl,False,128,0.9237495389296105,0.78205150170816,0.00038543599171314314,0.0007373460142363055
None,42,16,150,nb201,class_scene,adj_gin_arch2vec,2,pwl,False,256,0.9551257363176132,0.8341878638797073,3.210857185002168e-05,0.00014594052426095607
None,42,16,150,nb201,class_scene,adj_gin_arch2vec,2,pwl,False,512,0.9706486355185374,0.8751936029575246,2.043179184546369e-06,1.8695869652468683e-05
None,42,16,150,nb201,class_scene,adj_gin,2,pwl,False,16,0.8645381732093632,0.6764029480779534,0.00040458763913409963,0.000444081551492024
None,42,16,150,nb201,class_scene,adj_gin,2,pwl,False,32,0.8727832311544431,0.6962050843819653,0.0008434089519586264,0.0013329225814405282
None,42,16,150,nb201,class_scene,adj_gin,2,pwl,False,128,0.9236962584739999,0.7853721730951503,0.000265969083094793,0.000560923417831284
None,42,16,150,nb201,class_scene,adj_gin,2,pwl,False,256,0.9611304845521974,0.8492566555608688,1.2742241755464776e-06,1.4456070981837661e-05
None,42,16,150,nb201,class_scene,adj_gin,2,pwl,False,512,0.9704096239818057,0.8769931101544173,3.974538105728742e-06,1.4559551524574202e-05
None,42,16,150,nb201,class_scene,adj_gin_zcp,2,pwl,False,16,0.8578521661309289,0.6637786103701367,6.088571125658876e-05,3.180244163379642e-05
None,42,16,150,nb201,class_scene,adj_gin_zcp,2,pwl,False,32,0.8864387442956967,0.7101936097875341,0.00028220744377644786,0.000420454708722068
None,42,16,150,nb201,class_scene,adj_gin_zcp,2,pwl,False,128,0.9211746133151898,0.7724196779875153,0.00025913976445293463,0.0004965392855799398
None,42,16,150,nb201,class_scene,adj_gin_zcp,2,pwl,False,256,0.9608097247278495,0.8451199809792325,8.004314463055467e-06,4.1259009039930865e-05
None,42,16,150,nb201,class_scene,adj_gin_zcp,2,pwl,False,512,0.9722732352685703,0.8773263808101465,4.4220800256081294e-07,3.379255871751733e-07
