name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,key,spr,kdt,spr_std,kdt_std
None,42,16,150,Amoeba,class_scene,adj_gin_cate,2,pwl,False,16,0.15383170423767933,0.10340929661297456,0.006583467606297346,0.003013375613584838
None,42,16,150,Amoeba,class_scene,adj_gin_cate,2,pwl,False,32,0.17020047806326608,0.11394186212310504,0.0012627553188710701,0.0005739610235576746
None,42,16,150,Amoeba,class_scene,adj_gin_cate,2,pwl,False,128,0.18260317659079442,0.12262902339663166,0.0010364839546565799,0.0004707182272980094
None,42,16,150,Amoeba,class_scene,adj_gin_cate,2,pwl,False,256,0.26128891708805685,0.17592191762270493,0.0004121436209585487,0.00019631418979741718
None,42,16,150,Amoeba,class_scene,adj_gin_cate,2,pwl,False,512,0.29172621211213734,0.1973386478626283,0.0002294288854024507,0.0001072441349440633
None,42,16,150,Amoeba,class_scene,adj_gin,2,pwl,False,16,0.09376419554220568,0.06277563156098794,0.0004712740401569017,0.0002139129006937648
None,42,16,150,Amoeba,class_scene,adj_gin,2,pwl,False,32,0.14190690312721208,0.0950595424480043,0.007113626800726084,0.003195363461961918
None,42,16,150,Amoeba,class_scene,adj_gin,2,pwl,False,128,0.14001855309082725,0.0936293381947234,0.00018352644009766357,7.90174503652334e-05
None,42,16,150,Amoeba,class_scene,adj_gin,2,pwl,False,256,0.24329666551263904,0.16342634480763632,8.075062264020757e-05,3.5917549281144584e-05
None,42,16,150,Amoeba,class_scene,adj_gin,2,pwl,False,512,0.2799113458795028,0.1890807302148141,0.00046307080154287943,0.00022588980392305633
None,42,16,150,Amoeba,class_scene,adj_gin_arch2vec,2,pwl,False,16,0.11567556234728438,0.07762442131374835,0.006775150521659483,0.0030592871040931945
None,42,16,150,Amoeba,class_scene,adj_gin_arch2vec,2,pwl,False,32,0.12401863924964403,0.08301361539483053,0.003210050687523159,0.0014422147454747954
None,42,16,150,Amoeba,class_scene,adj_gin_arch2vec,2,pwl,False,128,0.15740173245200303,0.10542998342115888,0.0008618498606318866,0.00038962100243652005
None,42,16,150,Amoeba,class_scene,adj_gin_arch2vec,2,pwl,False,256,0.2551059426549163,0.1724205116230885,0.0022056326138701135,0.0010439945246061026
None,42,16,150,Amoeba,class_scene,adj_gin_arch2vec,2,pwl,False,512,0.24459610140679536,0.16504888463870124,1.0710698965271457e-05,5.142509463172133e-06
None,42,16,150,Amoeba,class_scene,adj_gin_zcp,2,pwl,False,16,0.38260978411792346,0.2647463304403412,0.024532905550982212,0.012577480575759506
None,42,16,150,Amoeba,class_scene,adj_gin_zcp,2,pwl,False,32,0.6086231179932721,0.43270450212307443,3.1865011830474874e-05,4.0307902823282096e-05
None,42,16,150,Amoeba,class_scene,adj_gin_zcp,2,pwl,False,128,0.7098966511905177,0.5193448909693198,0.000649484542331608,0.0005347407578727119
None,42,16,150,Amoeba,class_scene,adj_gin_zcp,2,pwl,False,256,0.7615675070181074,0.5688564270426562,6.02162709149752e-05,4.940346754026686e-05
None,42,16,150,Amoeba,class_scene,adj_gin_zcp,2,pwl,False,512,0.7765619537599441,0.583595752421664,4.0033173343016266e-05,3.966712949336476e-05
None,42,512,150,Amoeba,class_scene,adj_gin_cate,2,pwl,False,1024,0.3244629103906764,0.21956743937728254,5.492711329478651e-05,2.6280237348045287e-05
None,42,512,150,Amoeba,class_scene,adj_gin_cate,2,pwl,False,2048,0.3659917172383276,0.24985289818765302,4.476039381381684e-05,2.8360691476068593e-05
None,42,512,150,Amoeba,class_scene,adj_gin_arch2vec,2,pwl,False,1024,0.2783626993805018,0.18787210053874678,1.1730515538837934e-05,4.042537315395561e-06
None,42,512,150,Amoeba,class_scene,adj_gin_arch2vec,2,pwl,False,2048,0.28679662215873075,0.1940751478709278,1.7547982003734273e-05,7.556213431728156e-06
None,42,512,150,Amoeba,class_scene,adj_gin,2,pwl,False,1024,0.335855091372411,0.22740007140197646,0.00035174764489590596,0.0001660026138136177
None,42,512,150,Amoeba,class_scene,adj_gin,2,pwl,False,2048,0.359880434691022,0.2445643725463357,1.9426621719666235e-05,7.462074540827275e-06
None,42,512,150,Amoeba,class_scene,adj_gin_zcp,2,pwl,False,1024,0.806269790008236,0.6156169793326448,2.5542126324797757e-05,1.3914061379615321e-05
None,42,512,150,Amoeba,class_scene,adj_gin_zcp,2,pwl,False,2048,0.8324716104801949,0.6441445708900273,2.633630823682467e-05,2.450637088210919e-05
