name_desc,seed,batch_size,epochs,space,transfer_space,joint_repr,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,spr,kdt,spr_std,kdt_std
exp4,42,128,150,nb101,nb201,False,adj_gin,2,pwl,False,ensemble,True,4,0.5769731884282802,0.4156709292607446,0.056115168847924446,0.03394714623630752
exp4,42,128,150,nb101,nb201,False,adj_gin,2,pwl,False,ensemble,True,8,0.8210399376701248,0.6189222592673805,0.0003278347247371774,0.0004321127568337908
exp4,42,128,150,nb101,nb201,False,adj_gin,2,pwl,False,ensemble,True,16,0.8006120061384151,0.6028379580600537,0.001006196441587395,0.0015932644464108096
exp4,42,128,150,nb101,nb201,False,adj_gin,2,pwl,False,ensemble,True,32,0.7881368301493253,0.597123561120222,0.0033871590122866117,0.003950229128437179
exp4,42,128,150,nb101,nb201,False,adj_gin,2,pwl,False,ensemble,True,128,0.8972927105714193,0.7254776209913495,0.0008268622875723772,0.0018560122359995892
exp4,42,128,150,nb101,nb201,False,adj_gin,2,pwl,False,ensemble,True,256,0.9105300259654072,0.7471802908488162,0.0007090221489563416,0.0020573904791297004
exp4,42,128,150,nb101,nb201,False,adj_gin,2,pwl,False,ensemble,True,512,0.9102637275441664,0.7470503223071795,0.0008879732268794463,0.0024723051903834076
exp4,42,128,150,nb101,nb201,False,adj_gin_cate,2,pwl,False,ensemble,True,4,0.45916737242873706,0.3242700131233596,0.07162923484726544,0.03716802065223055
exp4,42,128,150,nb101,nb201,False,adj_gin_cate,2,pwl,False,ensemble,True,8,0.5097061359335897,0.36700295275590555,0.03417839729521524,0.01914610298947161
exp4,42,128,150,nb101,nb201,False,adj_gin_cate,2,pwl,False,ensemble,True,16,0.6079234190929622,0.4345062335958006,0.020433364445631225,0.01591631766705374
exp4,42,128,150,nb101,nb201,False,adj_gin_cate,2,pwl,False,ensemble,True,32,0.7465088620826466,0.5581528871391077,0.0073202287790004456,0.0065430346789513046
exp4,42,128,150,nb101,nb201,False,adj_gin_cate,2,pwl,False,ensemble,True,128,0.8547551196362081,0.6837885498687664,0.008250392423754064,0.011225681332656076
exp4,42,128,150,nb101,nb201,False,adj_gin_cate,2,pwl,False,ensemble,True,256,0.8524623466398095,0.6794824475065618,0.0078878627802737,0.010454827251885406
exp4,42,128,150,nb101,nb201,False,adj_gin_cate,2,pwl,False,ensemble,True,512,0.8725503380028079,0.7066929133858268,0.007066590512548421,0.01130084201900175
exp4,42,128,150,nb101,nb201,False,adj_gin_zcp,2,pwl,False,ensemble,True,4,0.553918791582738,0.39577181758530183,0.05065757261246162,0.029682514795802167
exp4,42,128,150,nb101,nb201,False,adj_gin_zcp,2,pwl,False,ensemble,True,8,0.6881823956235121,0.48170931758530183,0.004529465551988999,0.004938821835108951
exp4,42,128,150,nb101,nb201,False,adj_gin_zcp,2,pwl,False,ensemble,True,16,0.717075245681499,0.5160761154855643,0.004209805271562351,0.0038819134712922243
exp4,42,128,150,nb101,nb201,False,adj_gin_zcp,2,pwl,False,ensemble,True,32,0.785208943722151,0.5898129921259843,0.005893923324361898,0.007437683820680142
exp4,42,128,150,nb101,nb201,False,adj_gin_zcp,2,pwl,False,ensemble,True,128,0.8880561214368553,0.7167404855643046,0.002219665028683561,0.004678603459854491
exp4,42,128,150,nb101,nb201,False,adj_gin_zcp,2,pwl,False,ensemble,True,256,0.885388054690838,0.7216822506561682,0.0036806211501539798,0.006592842151613129
exp4,42,128,150,nb101,nb201,False,adj_gin_zcp,2,pwl,False,ensemble,True,512,0.8952777841359946,0.7311146653543309,0.0028313974013407153,0.005643593074295531
exp4,42,128,150,nb101,nb201,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,4,0.6099768052249283,0.4312253937007875,0.0003155181251109132,0.00029762128209152237
exp4,42,128,150,nb101,nb201,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,8,0.771035047762925,0.5749466863517062,0.007443926866436495,0.006747585136880348
exp4,42,128,150,nb101,nb201,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,16,0.7118764496734419,0.5305938320209974,0.009788606626850757,0.008357065569382881
exp4,42,128,150,nb101,nb201,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,32,0.7639888718488677,0.5690616797900264,0.0014384634586397497,0.0012612578393559593
exp4,42,128,150,nb101,nb201,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,128,0.8463918391015076,0.6789288057742784,0.009242783395192649,0.011505002285178196
exp4,42,128,150,nb101,nb201,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,256,0.8814710751999023,0.7178067585301839,0.004321391024936704,0.006520877001172408
exp4,42,128,150,nb101,nb201,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,512,0.8822855627784897,0.7190985892388452,0.0043510699532830766,0.006593624216979336
