name_desc,seed,batch_size,epochs,space,transfer_space,joint_repr,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,spr,kdt,spr_std,kdt_std
exp5,42,8,150,ENAS,DARTS,True,adj_gin,2,pwl,False,ensemble,True,4,0.7143259774148975,0.51358219743499,0.0016994347426101577,0.0012637045987929794
exp5,42,8,150,ENAS,DARTS,True,adj_gin,2,pwl,False,ensemble,True,8,0.7189059713711764,0.5218154452630636,0.0039063461506596555,0.0031521486095152755
exp5,42,8,150,ENAS,DARTS,True,adj_gin,2,pwl,False,ensemble,True,16,0.7133993917987945,0.5164155844680927,0.0007570962732904889,0.0005620492133268741
exp5,42,8,150,ENAS,DARTS,True,adj_gin_cate,2,pwl,False,ensemble,True,4,0.6823761799254298,0.4893341533328583,0.0007239805762935822,0.00016257582853179524
exp5,42,8,150,ENAS,DARTS,True,adj_gin_cate,2,pwl,False,ensemble,True,8,0.6450068341939654,0.4615135777542059,0.007194576055376962,0.003418739614922938
exp5,42,8,150,ENAS,DARTS,True,adj_gin_cate,2,pwl,False,ensemble,True,16,0.6871557498365927,0.4957400718424816,0.0007134058169380805,0.00021232767935123214
exp5,42,8,150,ENAS,DARTS,True,adj_gin_arch2vec,2,pwl,False,ensemble,True,4,0.6485095471894748,0.4599942252871798,0.0025010150462026156,0.00206879678849198
exp5,42,8,150,ENAS,DARTS,True,adj_gin_arch2vec,2,pwl,False,ensemble,True,8,0.6736463413827757,0.48073133328307566,0.001526837556138032,0.0013181770158340407
exp5,42,8,150,ENAS,DARTS,True,adj_gin_arch2vec,2,pwl,False,ensemble,True,16,0.6605024645165772,0.47262127619557187,0.0028978921283415305,0.0023371684397042593
exp5,42,8,150,ENAS,DARTS,True,adj_gin_zcp,2,pwl,False,ensemble,True,4,0.7673154201935243,0.570291001677232,0.000561033002908693,0.0008675699248815687
exp5,42,8,150,ENAS,DARTS,True,adj_gin_zcp,2,pwl,False,ensemble,True,8,0.7878829503205934,0.5908433235622734,0.0001887425150236798,0.0001545932743281273
exp5,42,8,150,ENAS,DARTS,True,adj_gin_zcp,2,pwl,False,ensemble,True,16,0.7585629296607698,0.5614007365661201,0.0010594134692909166,0.0015882407864259947
