name_desc,seed,batch_size,epochs,space,transfer_space,joint_repr,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,spr,kdt,spr_std,kdt_std
exp4,42,8,150,nb101,nb201,False,adj_gin,2,pwl,False,ensemble,True,4,-0.038937326570689997,-0.03402871921432938,0.008625437065658976,0.004540834271617173
exp4,42,8,150,nb101,nb201,False,adj_gin,2,pwl,False,ensemble,True,8,0.008539504074890819,-0.004264644026701167,0.015109069384175005,0.007484377979031054
exp4,42,8,150,nb101,nb201,False,adj_gin,2,pwl,False,ensemble,True,16,0.07383663503727687,0.04438621551273251,0.0020862957989931856,0.0012356915287079732
exp4,42,8,150,nb101,nb201,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,4,-0.2585950375389123,-0.1997211286089239,0.010571325220965225,0.006835413600297689
exp4,42,8,150,nb101,nb201,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,8,-0.2093066173777696,-0.1593667979002625,0.016218122820344377,0.009678599625211406
exp4,42,8,150,nb101,nb201,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,16,-0.17636851080388205,-0.137815780839895,0.012692786271550816,0.008226950074776888
exp4,42,8,150,nb101,nb201,False,adj_gin_cate,2,pwl,False,ensemble,True,4,-0.24369487425990352,-0.18791010498687666,0.0011739921385459221,0.0006742673261822223
exp4,42,8,150,nb101,nb201,False,adj_gin_cate,2,pwl,False,ensemble,True,8,-0.19513510574986262,-0.14382381889763782,0.0006778791963633928,0.00037034579277491907
exp4,42,8,150,nb101,nb201,False,adj_gin_cate,2,pwl,False,ensemble,True,16,-0.10910890862479398,-0.08355889107611551,0.00226301872268055,0.001123717769353942
exp4,42,8,150,nb101,nb201,False,adj_gin_zcp,2,pwl,False,ensemble,True,4,-0.021565323048281754,-0.022289206036745404,0.0374759258298747,0.01669784315588597
exp4,42,8,150,nb101,nb201,False,adj_gin_zcp,2,pwl,False,ensemble,True,8,-0.05268036989562352,-0.041646161417322844,0.03015532862507728,0.01354678742886132
exp4,42,8,150,nb101,nb201,False,adj_gin_zcp,2,pwl,False,ensemble,True,16,0.035573269547701895,0.014825295275590558,0.03924620157682132,0.01730050440895153
