name_desc,seed,batch_size,epochs,space,transfer_space,joint_repr,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,spr,kdt,spr_std,kdt_std
exp4,42,8,150,nb201,nb101,False,adj_gin,2,pwl,False,ensemble,True,4,0.7788202271603537,0.5757330645014932,0.0001392943536492056,0.00018035976444060378
exp4,42,8,150,nb201,nb101,False,adj_gin,2,pwl,False,ensemble,True,8,0.7801802699891461,0.5771982807612676,0.00013867900963480958,0.0001825930248463733
exp4,42,8,150,nb201,nb101,False,adj_gin,2,pwl,False,ensemble,True,16,0.7838427911346696,0.5809776341333643,0.0001268559618478427,0.00016533395506899206
exp4,42,8,150,nb201,nb101,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,4,0.7761821904510674,0.5748322531951208,0.00020175338072888176,0.0001794111501213412
exp4,42,8,150,nb201,nb101,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,8,0.7737184238018973,0.5726483961939558,0.0002576381189638151,0.0002645406715453859
exp4,42,8,150,nb201,nb101,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,16,0.7811363348276581,0.5800610656955175,0.00010252326638007831,0.0001283374643590372
exp4,42,8,150,nb201,nb101,False,adj_gin_cate,2,pwl,False,ensemble,True,4,0.7690504320943145,0.5665288706444445,0.00012689247914971391,9.11847188275903e-05
exp4,42,8,150,nb201,nb101,False,adj_gin_cate,2,pwl,False,ensemble,True,8,0.7717765451428131,0.5692578295290235,0.00011021915476464885,7.858267167725097e-05
exp4,42,8,150,nb201,nb101,False,adj_gin_cate,2,pwl,False,ensemble,True,16,0.7827990480673713,0.5803511786557191,3.701214261150615e-05,3.28140162814198e-05
exp4,42,8,150,nb201,nb101,False,adj_gin_zcp,2,pwl,False,ensemble,True,4,0.788309819918051,0.5859596353395965,5.354749090862323e-06,8.89632836888073e-06
exp4,42,8,150,nb201,nb101,False,adj_gin_zcp,2,pwl,False,ensemble,True,8,0.7911438843778806,0.588748913528146,1.8502627713562932e-05,3.682791921660138e-05
exp4,42,8,150,nb201,nb101,False,adj_gin_zcp,2,pwl,False,ensemble,True,16,0.795179366838303,0.5929241181938835,1.1079942281069386e-05,1.793890743760625e-05
exp4,42,128,150,nb201,nb101,False,adj_gin_cate,2,pwl,False,ensemble,True,32,0.6921791577843931,0.5021125757135615,0.0016054031553057752,0.0014057613807398298
exp4,42,128,150,nb201,nb101,False,adj_gin_cate,2,pwl,False,ensemble,True,128,0.7875052694152626,0.594224318597006,0.0026260052833170793,0.002981442389248367
exp4,42,128,150,nb201,nb101,False,adj_gin_cate,2,pwl,False,ensemble,True,256,0.8048897669768392,0.6128271577854459,0.002950574745600012,0.0036012062309681166
exp4,42,128,150,nb201,nb101,False,adj_gin_cate,2,pwl,False,ensemble,True,512,0.8199032719069567,0.6294404981852657,0.002425520794833828,0.0026534770293284373
exp4,42,128,150,nb201,nb101,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,32,0.7405601398682634,0.5460866520311088,0.0005693342477458835,0.00046814514057696136
exp4,42,128,150,nb201,nb101,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,128,0.786700791424661,0.590717057845933,0.0008300485038619038,0.0008272175325003978
exp4,42,128,150,nb201,nb101,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,256,0.8097996101251707,0.6174214642663838,0.0011797398557997487,0.001244071785347673
exp4,42,128,150,nb201,nb101,False,adj_gin_arch2vec,2,pwl,False,ensemble,True,512,0.8202175285731134,0.6290097819526778,0.001178496054187955,0.0013241114163105255
exp4,42,128,150,nb201,nb101,False,adj_gin_zcp,2,pwl,False,ensemble,True,32,0.726519924552146,0.5318730163557076,0.0003342812620551411,0.0002024249744123558
exp4,42,128,150,nb201,nb101,False,adj_gin_zcp,2,pwl,False,ensemble,True,128,0.8009522597045224,0.6072893776521728,0.0009473304705684823,0.0011130996794329227
exp4,42,128,150,nb201,nb101,False,adj_gin_zcp,2,pwl,False,ensemble,True,256,0.8161960923580903,0.6266716081186291,0.0007587040872115148,0.0011250787431190156
exp4,42,128,150,nb201,nb101,False,adj_gin_zcp,2,pwl,False,ensemble,True,512,0.8295891964511809,0.6420953513046345,0.000950534820159681,0.0012457578398235058
